t_s,dtw_relaxed,dtw_close,dtw_open,env,fsm,gripper,fired
63.584,496.93,3786.45,736.23,10.7,REFRACTORY,open,
63.633,516.72,3823.40,728.36,11.9,REFRACTORY,open,
63.679,492.34,3844.87,735.19,8.0,REFRACTORY,open,
63.727,519.54,3850.11,742.74,7.4,REFRACTORY,open,
63.773,487.73,3875.37,760.60,5.5,REFRACTORY,open,
63.820,507.64,3927.94,761.07,5.8,REFRACTORY,open,
63.869,478.78,3964.69,773.38,4.9,REFRACTORY,open,
63.916,468.78,4002.82,784.69,5.3,REFRACTORY,open,
63.963,454.04,4019.92,814.55,4.4,REFRACTORY,open,
64.009,420.64,4115.87,824.97,5.7,REFRACTORY,open,
64.053,438.82,4203.55,841.86,5.0,REFRACTORY,open,
64.099,391.48,4215.84,862.80,2.9,REFRACTORY,open,
64.148,420.82,4309.70,906.38,2.6,REFRACTORY,open,
64.192,375.97,3621.48,952.37,24.3,REFRACTORY,open,
64.238,623.78,3353.85,1216.29,235.7,REFRACTORY,open,
64.290,519.14,3338.70,1685.84,242.0,REFRACTORY,open,
64.335,671.66,1979.01,1802.37,109.5,REFRACTORY,open,
64.384,556.55,1546.58,980.07,52.4,REFRACTORY,open,
64.430,731.14,1584.61,1052.94,97.2,REFRACTORY,open,
64.475,729.99,1869.60,1293.57,142.6,REFRACTORY,open,
64.524,820.07,2078.70,1470.69,157.8,REFRACTORY,open,
64.570,968.88,1980.72,1553.78,175.4,REFRACTORY,open,
64.616,950.99,2305.64,1831.04,178.3,REFRACTORY,open,
64.664,1080.87,2045.08,2037.37,143.9,REFRACTORY,open,
64.712,935.28,1653.10,1452.15,100.8,REFRACTORY,open,
64.759,1107.36,1320.73,910.18,62.5,REFRACTORY,open,
64.805,904.04,1235.03,695.56,36.2,REFRACTORY,open,
64.854,1089.40,1234.29,691.09,18.3,REFRACTORY,open,
64.898,879.59,1223.93,656.89,8.8,REFRACTORY,open,
64.949,1018.61,1259.75,656.76,7.1,REFRACTORY,open,
64.994,858.83,1288.68,650.97,14.5,REFRACTORY,open,
65.040,927.05,1287.00,634.84,17.5,REFRACTORY,open,
65.085,862.49,1269.42,650.81,18.7,REFRACTORY,open,
65.131,828.06,1180.48,586.78,21.6,IDLE,open,
65.180,909.54,1217.41,494.43,21.7,IDLE,open,
65.224,738.30,2392.49,1672.73,22.5,IDLE,open,
65.272,910.96,2414.00,1280.41,23.9,IDLE,open,
65.318,698.30,2088.62,968.19,25.5,IDLE,open,
65.365,879.40,1950.14,828.50,25.4,IDLE,open,
65.410,688.72,2234.40,1197.03,26.9,IDLE,open,
65.459,841.98,2526.08,1497.96,29.9,IDLE,open,
65.507,717.19,2579.98,1469.94,30.9,IDLE,open,
65.552,807.06,2658.97,1373.02,33.4,IDLE,open,
65.602,778.52,2739.87,1181.46,37.4,IDLE,open,
65.649,784.69,2901.10,1041.23,43.0,PULSE,open,
65.697,844.73,3057.59,926.53,48.3,PULSE,open,
65.741,766.39,3395.84,889.25,49.3,PULSE,open,
65.788,944.99,3679.10,866.75,51.1,PULSE,open,
65.835,764.09,3630.73,841.00,50.0,PULSE,open,
65.882,981.47,3611.73,795.52,46.5,PULSE,open,
65.931,787.90,3609.11,696.80,39.0,PULSE,open,
65.979,1005.82,3628.35,608.83,30.7,PULSE,open,
66.023,852.89,3662.18,573.39,23.7,REFRACTORY,open,open
66.069,1021.44,3687.70,570.84,13.3,REFRACTORY,open,
66.115,1016.13,3702.88,590.02,8.5,REFRACTORY,open,
66.164,1079.29,3722.23,606.11,5.6,REFRACTORY,open,
66.209,1173.02,3731.67,625.31,7.0,REFRACTORY,open,
66.257,1030.42,3732.78,641.19,7.1,REFRACTORY,open,
66.303,1182.50,3730.46,659.47,5.3,REFRACTORY,open,
66.350,973.29,3722.00,670.70,7.3,REFRACTORY,open,
66.395,1182.58,3697.57,683.27,10.2,REFRACTORY,open,
66.442,925.84,3637.11,627.14,18.9,REFRACTORY,open,
66.491,1145.18,3580.18,632.18,29.5,REFRACTORY,open,
66.536,921.97,3561.60,658.68,37.9,REFRACTORY,open,
66.585,1072.59,3560.28,715.87,44.0,REFRACTORY,open,
66.632,964.67,3567.89,794.43,51.2,REFRACTORY,open,
66.679,1028.63,3579.32,870.93,55.9,REFRACTORY,open,
66.724,1037.05,3581.00,939.48,58.9,REFRACTORY,open,
66.771,982.43,3598.82,998.06,57.9,REFRACTORY,open,
66.819,1104.87,3614.80,1037.70,57.2,REFRACTORY,open,
66.864,942.91,3572.68,1088.64,61.2,REFRACTORY,open,
66.915,1138.42,3485.79,1038.20,59.6,REFRACTORY,open,
66.960,912.68,3417.41,931.83,54.8,REFRACTORY,open,
67.007,1148.11,3374.68,821.45,49.8,REFRACTORY,open,
67.052,866.12,3364.26,729.25,45.4,REFRACTORY,open,
67.098,1092.52,3375.92,653.67,40.3,REFRACTORY,open,
67.147,915.26,3392.40,511.73,28.3,REFRACTORY,open,
67.192,1035.49,3400.64,482.75,24.7,REFRACTORY,open,
67.240,983.23,3419.13,466.39,14.8,REFRACTORY,open,
67.289,993.92,3432.66,465.12,14.7,REFRACTORY,open,
67.332,1072.84,3447.84,475.95,11.2,REFRACTORY,open,
67.379,948.80,3453.02,493.17,11.9,REFRACTORY,open,
67.426,1110.05,3474.56,538.85,11.8,REFRACTORY,open,
67.475,924.75,3496.55,609.47,9.0,REFRACTORY,open,
67.518,1120.10,3532.52,667.01,7.8,REFRACTORY,open,
67.568,859.80,3570.92,737.06,7.3,REFRACTORY,open,
67.614,1092.85,3601.47,781.47,7.7,REFRACTORY,open,
67.661,874.54,3579.53,767.69,15.6,REFRACTORY,open,
67.705,1024.45,3570.35,757.43,19.9,IDLE,open,
67.814,1061.72,3592.00,752.17,13.1,IDLE,open,
67.847,1013.84,3627.90,761.80,9.3,IDLE,open,
67.910,1042.48,3718.88,771.16,5.1,IDLE,open,
67.945,1013.46,3766.90,754.68,12.3,IDLE,open,
68.005,982.29,3794.65,750.61,20.8,IDLE,open,
68.041,1067.75,3815.26,766.17,26.1,IDLE,open,
68.096,914.66,3939.93,767.76,28.4,IDLE,open,
68.135,1080.67,4082.88,782.04,26.3,IDLE,open,
68.189,915.75,4041.93,751.19,28.5,IDLE,open,
68.224,1096.42,3999.04,730.90,29.8,IDLE,open,
68.279,917.43,3936.41,732.76,33.5,IDLE,open,
68.326,851.85,3923.91,734.64,34.8,IDLE,open,
68.364,761.19,3919.23,733.35,33.0,IDLE,open,
68.419,766.98,3904.43,724.23,33.9,IDLE,open,
68.457,741.42,3908.39,724.91,36.4,IDLE,open,
68.513,695.38,3863.82,734.76,39.0,IDLE,open,
68.561,628.01,3830.01,753.56,42.9,PULSE,open,
68.606,577.39,3814.34,775.77,41.9,PULSE,open,
68.658,509.18,3807.02,802.98,40.9,PULSE,open,
68.691,440.53,3795.02,805.73,42.9,PULSE,open,
68.746,396.08,3778.25,769.63,41.5,PULSE,open,
68.792,362.00,3769.94,718.66,38.6,PULSE,open,
68.839,363.16,3757.94,707.80,42.6,PULSE,open,
68.888,350.95,3746.14,718.76,44.6,PULSE,open,
68.933,371.13,3737.19,758.53,46.0,PULSE,open,
68.982,374.76,3759.19,810.25,44.5,PULSE,open,
69.026,400.00,3770.28,803.72,39.9,PULSE,open,
69.076,388.68,3763.89,789.30,38.7,PULSE,open,
69.119,417.45,3755.54,771.54,37.1,PULSE,open,
69.167,405.76,3762.59,758.81,34.5,PULSE,open,
69.214,426.47,3763.75,704.71,30.3,PULSE,open,
69.260,428.53,3760.22,655.08,25.0,PULSE,open,
69.307,438.04,3761.67,639.57,18.8,REFRACTORY,open,open
69.352,440.45,3757.85,644.23,19.9,REFRACTORY,open,
69.400,445.48,3759.79,652.08,22.1,REFRACTORY,open,
69.446,459.97,3742.16,665.86,27.4,REFRACTORY,open,
69.495,454.48,3728.28,696.13,33.6,REFRACTORY,open,
69.542,466.51,3720.42,732.96,35.5,REFRACTORY,open,
69.589,437.69,3721.11,736.77,31.3,REFRACTORY,open,
69.636,454.46,3722.25,702.44,26.1,REFRACTORY,open,
69.681,406.46,3726.62,693.46,25.4,REFRACTORY,open,
69.731,436.32,3746.35,667.02,18.8,REFRACTORY,open,
69.777,395.51,3790.65,662.25,15.5,REFRACTORY,open,
69.826,384.12,3859.67,686.99,11.0,REFRACTORY,open,
69.873,356.79,3896.29,716.19,8.4,REFRACTORY,open,
69.919,342.75,3928.39,727.90,6.0,REFRACTORY,open,
69.965,316.84,3982.85,724.03,9.4,REFRACTORY,open,
70.009,296.38,4041.55,705.81,14.0,REFRACTORY,open,
70.051,283.58,4045.76,709.00,19.4,REFRACTORY,open,
70.104,273.59,3956.11,698.41,28.9,REFRACTORY,open,
70.147,284.78,3908.87,691.55,35.1,REFRACTORY,open,
70.199,280.15,3848.06,692.18,41.5,REFRACTORY,open,
70.244,302.75,3809.27,700.32,45.2,REFRACTORY,open,
70.294,298.23,3720.90,736.00,50.6,REFRACTORY,open,
70.337,334.80,3657.86,797.41,57.4,REFRACTORY,open,
70.384,342.36,3580.43,866.62,61.7,REFRACTORY,open,
70.432,371.80,3513.29,934.85,50.2,REFRACTORY,open,
70.481,415.32,3479.13,967.93,55.0,REFRACTORY,open,
70.528,484.20,3454.11,992.43,64.3,REFRACTORY,open,
70.573,565.00,3440.51,992.14,68.7,REFRACTORY,open,
70.622,574.18,3413.35,990.76,67.5,REFRACTORY,open,
70.666,571.50,3373.84,983.50,63.3,REFRACTORY,open,
70.715,571.13,3309.77,960.35,58.9,REFRACTORY,open,
70.759,552.33,3272.42,854.24,52.3,REFRACTORY,open,
70.809,550.87,3260.36,771.32,46.4,REFRACTORY,open,
70.854,519.61,3267.39,717.69,42.6,REFRACTORY,open,
70.900,520.78,3277.67,671.04,39.9,REFRACTORY,open,
70.948,486.07,3278.17,669.48,38.7,REFRACTORY,open,
70.994,481.52,3290.94,631.93,33.8,REFRACTORY,open,
71.040,442.19,3326.60,632.85,30.7,REFRACTORY,open,
71.085,446.63,3348.89,631.42,24.5,REFRACTORY,open,
71.133,392.93,3371.17,661.70,20.2,REFRACTORY,open,
71.180,374.40,3390.18,665.11,16.7,REFRACTORY,open,
71.224,330.43,3429.49,693.35,8.0,REFRACTORY,open,
71.273,371.58,3483.51,743.27,4.0,REFRACTORY,open,
71.316,319.66,3538.35,789.68,4.9,REFRACTORY,open,
71.367,325.03,3524.76,784.36,8.9,REFRACTORY,open,
71.412,298.44,3482.47,768.39,15.0,IDLE,open,
71.461,292.10,3475.82,767.91,18.9,IDLE,open,
71.507,300.00,3484.79,817.34,26.5,IDLE,open,
71.554,281.98,3519.28,826.38,27.8,IDLE,open,
71.604,308.71,3526.40,811.29,28.1,IDLE,open,
71.650,291.07,3582.89,794.73,27.0,IDLE,open,
71.698,319.02,3639.48,771.62,28.3,IDLE,open,
71.744,284.20,3710.35,756.34,30.7,IDLE,open,
71.791,319.62,3790.63,747.31,29.8,IDLE,open,
71.841,274.00,3866.53,742.86,28.6,IDLE,open,
71.887,357.25,3498.65,775.58,48.4,PULSE,open,
71.935,553.81,3847.10,1204.52,262.8,PULSE,open,
71.980,531.40,3786.18,1654.56,260.9,PULSE,open,
72.029,651.50,2200.17,1808.97,126.8,PULSE,open,
72.074,597.51,1660.62,1210.41,57.5,PULSE,open,
72.122,734.65,1704.03,1244.88,94.5,PULSE,open,
72.170,763.95,1912.22,1437.80,170.8,PULSE,open,
72.216,939.74,2332.35,1748.20,235.3,PULSE,open,
72.264,1004.90,2747.77,2238.26,249.4,PULSE,open,
72.302,1047.45,2716.66,2394.87,225.2,PULSE,open,
72.356,1167.33,2094.64,2647.54,174.9,PULSE,open,
72.401,1118.91,1570.58,2010.37,127.4,PULSE,open,
72.449,1241.20,1244.50,1509.43,90.1,PULSE,open,
72.496,1126.20,1036.65,1243.60,68.3,PULSE,open,
72.541,1242.06,885.30,979.24,52.9,PULSE,open,
72.591,1129.43,862.04,880.06,35.9,PULSE,open,
72.640,1235.24,943.15,833.99,26.0,PULSE,open,
72.676,1155.14,889.27,895.02,16.4,REFRACTORY,open,
72.798,1094.28,907.04,935.81,3.6,REFRACTORY,open,
72.837,1183.41,958.73,940.44,2.7,REFRACTORY,open,
72.886,1111.48,1193.75,1358.36,5.3,REFRACTORY,open,
72.933,1131.36,2113.61,2054.88,9.2,REFRACTORY,open,
72.980,1073.03,1935.93,1587.08,13.1,REFRACTORY,open,
73.028,1052.84,1759.86,1296.52,19.5,REFRACTORY,open,
73.068,1088.75,1641.18,1216.55,24.8,REFRACTORY,open,
73.124,986.65,1925.81,1553.47,30.8,REFRACTORY,open,
73.167,1103.07,2326.76,1969.35,43.3,REFRACTORY,open,
73.214,983.59,2751.22,1860.15,54.6,REFRACTORY,open,
73.260,1142.00,2806.48,1646.86,65.2,REFRACTORY,open,
73.306,1030.22,2867.77,1483.56,70.6,REFRACTORY,open,
73.355,1170.38,2968.58,1353.69,71.2,REFRACTORY,open,
73.399,1095.76,3024.68,1287.08,70.9,REFRACTORY,open,
73.449,1174.33,3288.86,1269.97,67.1,REFRACTORY,open,
73.494,1138.02,3499.36,1270.02,68.3,REFRACTORY,open,
73.540,1162.88,3408.80,1186.15,67.4,REFRACTORY,open,
73.590,1179.45,3339.95,1097.73,65.0,REFRACTORY,open,
73.633,1117.76,3289.71,1031.26,62.9,REFRACTORY,open,
73.686,1236.25,3282.83,1014.55,67.0,REFRACTORY,open,
73.721,1129.92,3301.76,1014.04,69.7,REFRACTORY,open,
73.778,1284.54,3314.83,1043.25,75.9,REFRACTORY,open,
73.816,1175.87,3314.35,1054.97,76.8,REFRACTORY,open,
73.868,1328.27,3304.75,1084.11,78.6,REFRACTORY,open,
73.918,1235.33,3296.00,1130.81,80.8,REFRACTORY,open,
73.964,1373.00,3274.54,1181.02,78.9,REFRACTORY,open,
74.013,1321.90,3301.77,1241.97,79.4,REFRACTORY,open,
74.059,1412.97,3271.55,1304.15,75.5,REFRACTORY,open,
74.108,1423.78,3238.74,1352.60,70.6,REFRACTORY,open,
74.144,1419.08,3232.63,1364.08,65.7,REFRACTORY,open,
74.198,1569.22,3194.69,1169.50,52.2,REFRACTORY,open,
74.247,1448.19,3232.76,1001.77,38.4,REFRACTORY,open,
74.292,1588.66,3278.81,902.04,27.1,REFRACTORY,open,
74.339,1377.93,3302.06,875.47,19.4,REFRACTORY,open,
74.384,1449.82,3313.73,861.63,16.6,REFRACTORY,open,
74.435,1345.01,3318.10,845.69,16.5,REFRACTORY,open,
74.477,1387.97,3317.65,827.36,14.1,REFRACTORY,open,
74.524,1362.29,3285.67,819.87,17.6,REFRACTORY,open,
74.572,1317.14,3268.85,821.34,20.5,REFRACTORY,open,
74.617,1342.58,3266.22,824.22,18.7,IDLE,open,
74.666,1241.22,3286.94,833.36,16.7,IDLE,open,
74.710,1310.25,3321.77,859.65,14.0,IDLE,open,
74.764,1151.07,3373.72,890.94,10.2,IDLE,open,
74.800,1281.13,3406.45,904.34,6.7,IDLE,open,
74.853,1112.16,3433.50,906.65,9.0,IDLE,open,
74.900,1214.22,3433.72,891.87,14.0,IDLE,open,
74.944,1088.99,3420.91,879.67,15.8,IDLE,open,
74.993,1147.80,3427.09,863.78,17.8,IDLE,open,
75.039,1102.17,3433.34,837.56,21.7,IDLE,open,
75.087,1090.42,3459.81,815.58,25.5,IDLE,open,
75.130,1100.70,3519.98,789.24,28.5,IDLE,open,
75.177,1044.17,3650.59,770.48,30.6,IDLE,open,
75.226,1116.40,3889.02,770.25,34.4,IDLE,open,
75.275,1045.60,3829.68,807.48,38.7,IDLE,open,
75.319,1160.94,3729.23,809.75,42.7,PULSE,open,
75.366,1043.69,3660.02,827.25,47.2,PULSE,open,
75.416,1180.98,3612.02,853.73,50.6,PULSE,open,
75.457,1106.64,3557.69,879.39,55.2,PULSE,open,
75.503,1230.32,3531.85,917.99,60.1,PULSE,open,
75.552,1202.31,3505.74,944.44,64.3,PULSE,open,
75.597,1235.36,3478.83,964.15,68.4,PULSE,open,
75.647,1266.86,3461.53,994.78,71.8,PULSE,open,
75.690,1252.68,3452.21,1027.28,73.7,PULSE,open,
75.741,1342.38,3447.84,1066.15,77.5,PULSE,open,
75.785,1352.80,3386.73,1133.69,105.8,PULSE,open,
75.832,1562.35,3598.21,1527.61,270.3,PULSE,open,
75.881,1333.25,1814.25,1034.50,60.1,PULSE,open,
75.927,1704.43,1824.93,1088.23,66.1,PULSE,open,
75.976,1418.94,2033.07,1341.76,135.7,PULSE,open,
76.021,1627.58,2344.07,1708.42,214.7,PULSE,open,
76.071,1445.87,2694.56,2126.91,248.6,PULSE,open,
76.116,1756.72,3007.35,2526.86,260.3,PULSE,open,
76.162,1634.58,3189.90,2692.72,238.3,PULSE,open,
76.209,1732.86,2728.95,2982.82,192.0,PULSE,open,
76.253,1675.50,2226.72,3203.35,148.7,PULSE,open,
76.318,1621.35,1884.63,2319.21,111.2,PULSE,open,
76.362,1443.17,1673.08,1935.52,83.6,PULSE,open,
76.412,1426.08,1436.44,1629.35,61.3,PULSE,open,
76.457,1371.28,1118.80,1509.52,44.8,PULSE,open,
76.507,1288.22,1020.78,1414.60,32.2,PULSE,open,
76.564,1297.76,1085.49,1344.35,21.7,REFRACTORY,open,
76.598,1156.21,1141.50,1121.93,14.8,REFRACTORY,open,
76.658,1275.50,1013.56,1248.77,10.8,REFRACTORY,open,
76.693,1110.70,1159.74,1185.28,9.3,REFRACTORY,open,
76.755,1326.08,1092.71,1125.82,5.9,REFRACTORY,open,
76.801,1114.02,2072.57,1790.56,6.3,REFRACTORY,open,
76.850,1341.65,1701.36,1360.77,5.1,REFRACTORY,open,
76.897,1101.67,1617.60,1279.84,5.2,REFRACTORY,open,
76.946,1354.35,1946.29,1712.41,6.1,REFRACTORY,open,
76.991,1140.66,2343.88,2282.01,5.7,REFRACTORY,open,
77.038,1349.96,2672.44,2153.85,5.5,REFRACTORY,open,
77.085,1206.66,2796.10,1945.30,6.7,REFRACTORY,open,
77.130,1367.06,2781.58,1709.15,7.1,REFRACTORY,open,
77.180,1313.17,2742.68,1416.58,8.4,REFRACTORY,open,
77.235,1426.01,2959.90,1161.90,12.6,REFRACTORY,open,
77.275,1333.78,3132.08,1018.30,9.0,REFRACTORY,open,
77.316,1293.26,3273.90,925.45,10.9,REFRACTORY,open,
77.363,1371.67,3489.12,854.54,12.0,REFRACTORY,open,
77.411,1178.82,3712.09,803.80,14.6,REFRACTORY,open,
77.471,1264.71,4037.00,779.72,14.0,REFRACTORY,open,
77.527,1191.91,4264.66,824.66,12.2,REFRACTORY,open,
77.574,1247.74,4436.65,899.47,9.8,REFRACTORY,open,
77.616,1114.81,4447.42,891.42,10.6,REFRACTORY,open,
77.666,1249.36,4453.92,893.26,9.9,REFRACTORY,open,
77.716,1064.73,4457.28,900.69,7.6,REFRACTORY,open,
77.814,980.60,4465.89,935.09,6.0,REFRACTORY,open,
77.858,1171.33,4461.63,942.91,7.3,REFRACTORY,open,
77.893,1018.24,4459.66,946.83,6.6,REFRACTORY,open,
77.929,965.21,4449.69,935.63,9.0,REFRACTORY,open,
77.988,1002.41,4455.34,954.82,7.3,REFRACTORY,open,
78.024,872.36,4449.49,948.04,7.5,REFRACTORY,open,
78.080,984.85,4443.88,935.59,7.6,REFRACTORY,open,
78.118,778.75,4453.43,942.75,10.1,REFRACTORY,open,
78.175,953.11,4430.38,919.85,12.2,REFRACTORY,open,
78.211,743.56,4415.05,908.44,13.6,REFRACTORY,open,
78.269,920.08,4401.40,895.08,14.8,REFRACTORY,open,
78.305,758.37,4406.28,894.26,14.2,IDLE,open,
78.364,898.81,4361.88,885.12,15.8,IDLE,open,
78.401,789.65,4323.69,849.88,17.3,IDLE,open,
78.453,833.74,4303.23,820.82,18.3,IDLE,open,
78.493,834.06,4309.24,820.08,18.1,IDLE,open,
78.545,745.88,4209.01,749.02,20.6,IDLE,open,
78.581,878.37,4121.12,700.96,23.8,IDLE,open,
78.641,695.49,4055.14,666.37,26.6,IDLE,open,
78.677,878.40,4072.74,643.28,21.7,IDLE,open,
78.733,655.32,4058.99,633.75,20.2,IDLE,open,
78.770,846.06,4062.86,637.93,21.6,IDLE,open,
78.826,677.58,4062.10,635.41,19.5,IDLE,open,
78.873,871.22,4063.51,633.84,18.2,IDLE,open,
78.910,801.63,4088.80,634.57,16.3,IDLE,open,
78.968,846.27,4087.17,629.61,14.9,IDLE,open,
79.017,788.29,4096.79,631.17,16.0,IDLE,open,
79.065,854.28,4097.90,643.92,16.9,IDLE,open,
79.114,857.33,4113.38,641.30,17.1,IDLE,open,
79.149,758.45,4100.66,649.17,15.9,IDLE,open,
79.204,962.49,4110.06,656.64,14.1,IDLE,open,
79.243,779.47,4119.27,660.95,14.0,IDLE,open,
79.299,1062.39,4127.51,665.58,14.1,IDLE,open,
79.338,913.34,4149.92,677.95,13.1,IDLE,open,
79.380,1091.63,4147.71,665.35,14.2,IDLE,open,
79.436,1035.87,4150.24,677.87,13.1,IDLE,open,
79.475,1057.58,4147.85,670.53,13.2,IDLE,open,
79.528,1193.62,4159.47,689.37,10.3,IDLE,open,
79.569,961.76,4189.61,729.95,9.2,IDLE,open,
79.623,1173.93,4242.85,768.18,5.9,IDLE,open,
79.661,921.11,4295.41,814.51,5.9,IDLE,open,
79.713,1178.53,4303.65,835.41,6.5,IDLE,open,
79.762,936.77,4323.40,851.48,6.6,IDLE,open,
79.804,1145.86,4367.50,904.99,5.2,IDLE,open,
79.854,899.93,4387.37,936.29,6.1,IDLE,open,
79.905,863.96,4397.57,946.61,4.7,IDLE,open,
79.942,860.74,4408.24,954.54,3.9,IDLE,open,
79.999,983.61,3112.62,987.31,76.1,PULSE,open,
80.038,1199.71,3948.47,1641.61,380.9,PULSE,open,
80.091,1007.58,4426.69,2217.40,334.0,PULSE,open,
80.132,995.39,1806.43,1662.86,94.3,PULSE,open,
80.185,866.91,1961.14,1579.15,95.0,PULSE,open,
80.226,863.91,2009.76,1814.45,80.2,PULSE,open,
80.281,930.04,2167.49,2040.12,193.9,PULSE,open,
80.320,891.53,2577.52,2180.56,221.7,PULSE,open,
80.371,1112.92,2861.76,2699.61,270.7,PULSE,open,
80.412,1040.48,2906.70,3002.89,281.2,PULSE,open,
80.467,1260.11,2379.86,3337.40,222.0,PULSE,open,
80.508,1137.95,1677.90,3146.54,166.4,PULSE,open,
80.564,1314.73,964.24,2076.43,98.4,PULSE,open,
80.605,1160.26,694.25,1350.56,49.0,PULSE,open,
80.646,1235.71,704.91,1430.93,20.7,REFRACTORY,close,close
80.702,1123.08,736.12,1319.89,12.1,REFRACTORY,close,
80.746,1206.87,665.49,1319.38,28.3,REFRACTORY,close,
80.786,1311.97,584.74,1144.02,40.3,REFRACTORY,close,
80.844,1226.44,530.78,1236.15,48.8,REFRACTORY,close,
80.894,1243.75,522.98,1227.59,49.7,REFRACTORY,close,
80.943,1253.97,525.27,1146.00,47.8,REFRACTORY,close,
80.980,1403.04,710.62,1319.01,47.7,REFRACTORY,close,
81.031,1227.61,2337.14,2271.93,46.3,REFRACTORY,close,
81.068,1395.36,1815.39,1718.48,43.6,REFRACTORY,close,
81.126,1185.23,1299.21,1220.09,41.8,REFRACTORY,close,
81.163,1363.14,1638.95,1369.13,38.9,REFRACTORY,close,
81.223,1193.83,1699.38,1431.24,34.3,REFRACTORY,close,
81.261,1294.59,2295.69,2107.91,34.8,REFRACTORY,close,
81.315,1182.26,2605.15,2117.39,36.9,REFRACTORY,close,
81.354,1309.71,2988.28,1958.91,40.3,REFRACTORY,close,
81.405,1370.95,2971.09,1631.51,46.3,REFRACTORY,close,
81.443,1326.88,2922.67,1383.58,55.1,REFRACTORY,close,
81.499,1461.15,2929.72,1151.76,67.7,REFRACTORY,close,
81.537,1262.10,2990.55,1054.11,71.8,REFRACTORY,close,
81.595,1529.94,3476.53,973.14,75.9,REFRACTORY,close,
81.632,1308.50,3419.08,974.13,78.9,REFRACTORY,close,
81.686,1545.20,3380.01,1040.38,76.5,REFRACTORY,close,
81.724,1320.28,3378.69,1149.93,70.3,REFRACTORY,close,
81.779,1526.93,3373.13,1149.45,60.7,REFRACTORY,close,
81.817,1444.63,3378.65,1110.34,56.2,REFRACTORY,close,
81.875,1518.39,3373.34,979.70,47.0,REFRACTORY,close,
81.914,1570.02,3364.87,963.64,45.6,REFRACTORY,close,
81.970,1499.51,3355.03,954.93,46.1,REFRACTORY,close,
82.006,1646.28,3338.57,951.57,45.5,REFRACTORY,close,
82.059,1491.64,3299.02,925.27,44.0,REFRACTORY,close,
82.098,1646.17,3265.00,884.08,42.0,REFRACTORY,close,
82.153,1444.73,3222.25,851.06,39.4,REFRACTORY,close,
82.202,1674.05,3199.32,811.00,35.7,REFRACTORY,close,
82.241,1443.86,3180.45,810.90,36.6,REFRACTORY,close,
82.296,1616.26,3180.93,815.68,36.7,REFRACTORY,close,
82.335,1418.64,3208.93,825.24,35.8,REFRACTORY,close,
82.387,1556.56,3235.72,849.03,35.1,REFRACTORY,close,
82.428,1654.22,3241.45,913.21,49.1,REFRACTORY,close,
82.478,1720.91,3515.84,1279.59,176.8,REFRACTORY,close,
82.526,1774.71,2876.71,1565.38,189.2,REFRACTORY,close,
82.573,1425.05,1993.71,1227.63,31.1,REFRACTORY,close,
82.621,1584.94,2046.71,1203.40,8.7,REFRACTORY,close,
82.663,1263.01,2125.71,1190.05,10.5,REFRACTORY,close,
82.709,1559.50,1981.34,977.96,33.0,REFRACTORY,close,
82.821,1585.51,1912.07,1002.09,55.8,REFRACTORY,close,
82.864,1281.01,1943.29,939.46,52.0,REFRACTORY,close,
82.902,1544.78,1885.54,1054.84,49.7,REFRACTORY,close,
82.947,1331.35,1878.05,1049.10,48.1,REFRACTORY,close,
82.990,1509.64,1866.30,940.46,49.7,REFRACTORY,close,
83.037,1526.34,1803.07,934.27,43.5,REFRACTORY,close,
83.084,1434.98,1747.38,915.82,40.7,REFRACTORY,close,
83.131,1594.10,1721.86,844.24,37.2,REFRACTORY,close,
83.175,1309.87,1826.18,788.54,31.2,REFRACTORY,close,
83.238,1564.72,1743.14,639.38,22.6,REFRACTORY,close,
83.274,1304.32,1850.81,685.12,21.6,REFRACTORY,close,
83.333,1601.75,1799.70,667.95,23.3,REFRACTORY,close,
83.369,1318.48,1811.38,627.23,22.0,REFRACTORY,close,
83.420,1580.76,2017.82,884.11,22.6,REFRACTORY,close,
83.458,1386.42,2591.00,1127.29,26.5,REFRACTORY,close,
83.516,1559.63,3263.85,688.33,27.6,REFRACTORY,close,
83.555,1419.41,3437.06,543.85,31.8,REFRACTORY,close,
83.610,1491.93,3422.58,525.52,31.6,REFRACTORY,close,
83.649,1555.35,3417.17,548.55,31.3,REFRACTORY,close,
83.708,1473.46,3526.02,701.90,35.2,REFRACTORY,close,
83.746,1607.70,3559.65,771.69,36.7,REFRACTORY,close,
83.798,1376.89,3608.94,831.97,39.9,REFRACTORY,close,
83.838,1617.32,3615.50,843.61,42.3,REFRACTORY,close,
83.893,1386.23,3623.26,866.80,45.1,REFRACTORY,close,
83.931,1618.77,3622.74,906.24,46.6,REFRACTORY,close,
83.988,1412.22,3647.36,935.38,48.8,REFRACTORY,close,
84.027,1672.76,3736.74,944.35,49.3,REFRACTORY,close,
84.080,1470.26,3782.14,947.66,51.1,REFRACTORY,close,
84.115,1311.62,3736.26,930.51,52.9,REFRACTORY,close,
84.174,1294.36,3650.87,930.84,57.9,REFRACTORY,close,
84.211,1266.66,3633.12,936.17,58.2,REFRACTORY,close,
84.268,1289.91,3617.45,966.06,61.0,REFRACTORY,close,
84.302,1229.94,3604.89,987.24,63.6,REFRACTORY,close,
84.366,1208.00,3573.89,1021.87,64.9,REFRACTORY,close,
84.402,1056.57,3560.13,1046.64,64.1,REFRACTORY,close,
